T416,10687.3874326971,11207.9348897382,11732.3376948627,12260.4771626383
T417,71184.1036413396,74541.360726219,77865.3163308713,81150.5292508246
T418,22357.1170884149,23443.2843745552,24542.4397591777,25654.2947713607
T419,10259.0394128955,11047.4964572684,11884.0828204753,12770.9972611111
T420,21028.4950523197,23480.3014998002,26209.9038155852,29247.8678092044
T421,126047.161172038,135788.599903055,145954.424263097,156549.674355786
T422,384060.327147407,405155.627440564,426041.352631935,446655.568121772
T423,88956.0146143981,98183.6297278029,108081.666445824,118679.127951245
T424,42737.4841286712,43931.0421572149,47628.3753630571,51633.0994328467
T425,82895.3512078948,96291.6969647052,111845.287347029,129902.27314509
T426,597636.75511803,634041.727176968,670649.172784519,707352.797957389
T427,142462.560905353,158657.745378849,176445.464306166,195958.53590464
T428,95804.2783261071,102739.740303028,110877.815751664,119968.741353086
T429,9730.537801357,9970.02517492097,10209.512548485,10448.9999220489
T430,8896.31058817479,8896.31058817479,8896.31058817479,8896.31058817479
T431,256248.19921626,278728.744497415,303160.934308598,329712.418029928
T432,20051.7620358509,21056.2744787824,22060.786921714,23065.2993646455
T433,4216.31719717543,4448.48414574405,4684.75687280404,4924.94454068343
T434,2014.03225962224,2042.96256450313,2070.42741351447,2096.5010388814
T435,2763.90543310343,2834.04149360738,2902.18639485484,2968.39666575769
T436,28459.5801427284,29840.9769976571,31222.3738525858,32603.7707075145
T437,11972.2700859532,14339.6234213103,16914.876134728,19697.2089617683
T438,3524.51378214842,3879.18911195648,4260.14153616364,4668.65293052299
T439,1011.44778766541,739.061781295924,820.970507227254,910.566080246073
T440,780.765973553557,850.361513037869,924.352043400275,1002.90617582436
T441,16421.8234167358,19463.7042706498,22806.6289519985,26457.8868568539
T442,177709.351115522,197690.710119319,219419.101926327,243005.491524011
T443,100498.285284946,108834.687843641,118203.917966628,131178.347071346
T444,12427.0479791166,12727.2174313284,13027.3868835402,13327.556335752
T445,13990.7360934708,15143.4239586096,15671.1009940546,16198.7780294996
T446,305025.639950635,333889.799631917,365373.106917191,399703.112381142
T447,35232.7022278397,34480.4392740239,33736.4242421685,33000.6542162264
T448,5742.18463397342,5956.24889525364,6168.07039832771,6377.40896296714
T449,2464.5183826232,2499.26703802741,2534.01569343163,2568.76434883584
T450,2942.99928932197,2942.99928932197,2942.99928932197,2942.99928932197
T451,49284.7853911114,51472.5558686724,53628.5687605841,55748.3762713281
T452,19830.2347906277,21752.7845136599,23771.5253727514,25887.1236190605
T453,6775.87984172894,7116.75068215621,7474.76963758647,7850.79918110976
T454,1008.49754295993,1034.63123849728,1060.76493403462,1086.89862957197
T455,1149.28962934108,1149.28962934108,1149.28962934108,1149.28962934108
T456,28597.7732428188,31260.1621714885,34170.4135361102,37351.6027698903
T457,10808.1024169162,10937.5497783584,11057.5672251261,11168.841702784
T458,2949.75130922751,3090.64336627733,3233.47027454872,3378.04888596532
T459,996.548327227144,1037.29432634223,1079.70173858034,1123.83812140362
T460,807.165507967328,807.165507967328,807.165507967328,807.165507967328
T461,16036.6253784393,16730.2816478591,17425.7623205847,18123.0036017162
T462,25035.391012858,27804.8781207361,30867.2896447985,34252.1980424458
T463,6316.66321358361,6974.98627821968,7698.06950404847,8491.89119216419
T464,3858.88877331814,4074.70726418565,4302.2468872186,4542.12531766396
T465,4547.52933879577,4312.30850564761,4542.84968028368,4773.39085491975
T466,39938.7168278896,43842.3755520007,48115.4004127255,52791.594814741
T467,4751.48067780823,4751.48067780823,4751.48067780823,4751.48067780823
T468,2798.39726464839,3171.52904657705,3561.77856250926,3967.90078431604
T469,1708.51170527242,1708.51170527242,1708.51170527242,1708.51170527242
T470,2524.39356436096,2524.39356436096,2524.39356436096,2524.39356436096
T471,11660.1016051341,12410.9219348423,13189.7135318771,13996.7968508779
T472,97262.4455409581,101909.307152069,106454.588812809,110888.095651304
T473,23910.9341766826,25698.9951997796,27618.5791185591,29679.1996446218
T474,8589.70142939156,8274.7614285548,7971.20089933004,7678.6147444778
T475,13307.2482621177,13307.2482621177,13307.2482621177,13307.2482621177
T476,146505.233741093,155572.692475416,164966.861959775,174691.464131908
T477,274764.133084942,298799.709297199,324307.071254671,351339.522060996
T478,128861.785613191,138972.402932817,150093.454739823,162216.119304517
T479,22181.6965179548,22731.1548121639,23272.9047686748,23807.0545275788
T480,25622.4957751029,25622.4957751029,25622.4957751029,25622.4957751029
T481,449099.601874477,484300.13462032,521665.343260174,561292.914602243
T482,4685.48303958565,4685.48303958565,4685.48303958565,4685.48303958565
T483,9058.32195073356,9705.42273945965,10373.7045905865,11063.0977115044
T484,1489.21271083128,1489.21271083128,1489.21271083128,1489.21271083128
T485,1136.20031116036,1136.20031116036,1136.20031116036,1136.20031116036
T486,15641.5276065795,15641.5276065795,15641.5276065795,15641.5276065795
T487,26900.2788345839,27206.1693486657,28870.756345278,31005.4673798319
T488,27622.9168375062,28929.1987347326,30157.3549704021,31214.3216683376
T489,7258.64904974632,7850.47034978646,8490.54473844557,9182.80644237223
T490,18277.6637291209,19065.5068226499,19878.6646954807,20717.5892806175
T491,86671.4162558552,91051.0240010421,95599.5282508749,100321.466525251
T492,27153.1610224082,27153.1610224082,27153.1610224082,27153.1610224082
T493,19526.9688663106,20325.3220122396,21146.1165976703,21989.703677732
T494,5029.15649136593,6767.7334818449,7503.05896765952,8318.2729486019
T495,34819.0017862591,34964.6158924814,35101.6291829188,35230.5168968987
T496,92849.5849453496,94926.6759216366,97035.6359046216,99176.6330544961
T497,63358.1513037452,66513.3433371335,69668.5353705218,72823.7274039102
T498,57814.617192728,60524.0389204761,63279.6569994161,66080.9576459785
T499,15574.7330125106,16931.678385976,18406.8468413034,20010.5389965663
T500,53435.6316461669,53690.0382163488,54590.6435973689,56515.2614339441
T501,202060.600957345,205871.265909321,222979.829380208,243183.364876772
T502,1158813.95686986,1235400.76018373,1316363.14116041,1401912.53767842
T503,563421.840841197,607540.185914723,655068.492576539,706266.872979693
T504,222342.729304104,230813.481888654,239330.393003113,247892.298581963
T505,185194.740118407,188105.101474412,190907.660234203,193606.409510088
T506,2189330.41901012,2342518.04011709,2505962.97427674,2680321.33075904
T507,1388.33629106921,1388.33629106921,1388.33629106921,1388.33629106921
T508,1540.83430395455,1565.10619627258,1589.76042999698,1614.80291678892
T509,1497.69841589978,1497.69841589978,1497.69841589978,1497.69841589978
T510,1446.67233058078,1446.67233058078,1446.67233058078,1446.67233058078
T511,1445.59998608288,1445.59998608288,1445.59998608288,1445.59998608288
T512,1367.79117976945,1367.79117976945,1367.79117976945,1367.79117976945
T513,1922.26895529578,1941.28254888708,1958.83339522417,1975.03402587661
T514,1672.00887020883,1727.46005456052,1782.91123891221,1838.36242326391
T515,1402.25848360784,1402.25848360784,1402.25848360784,1402.25848360784
T516,1429.15126969907,1429.15126969907,1429.15126969907,1429.15126969907
T517,1483.93216983573,1483.93216983573,1483.93216983573,1483.93216983573
T518,1417.74902399444,1417.74902399444,1417.74902399444,1417.74902399444
